Website,Title,Employer,Location,lat,lon,Country,Skills
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjQ2NDcxNTcifQ.l6SaZq_Aqq5Jp5dA5IQrJKStkKRiv9H7ZH9UkAOC1EI,Project Manager / Business Analyst (Visual Analytics, Qlikview, Tableau, Spotfire),ANSON MCCADE,Shireshead,53.954491,-2.749077,United Kingdom,analytics|hadoop|database|amazon web services|data mining|project management|cloudera
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjQ2NDcxNTkifQ.3l91QGS1-h5ZtqjfdGetro5Ci_-bI7W4_JN3HIaQDuk,Project Manager / Business Analyst (Visual Analytics, Qlikview, Tableau, Spotfire),ANSON MCCADE,Victoria,51.503378,-0.139134,United Kingdom,analytics|hadoop|database|amazon web services|data mining|project management|cloudera
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjU5OTMyNTMifQ.mBdwQRH8KJaptJZAPF_Zt1JMM-x8EB082ptPntNYsnU,Site Speed Analyst,M&S Digital,Victoria,51.503378,-0.139134,United Kingdom,analytics|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjYyMDgwNDAifQ.HgoyA4xdRFUINtpEiAjEIscWiVg7_gI3FmENgUvDStE,Service Portfolio Manager,Thames Water Utilities Limited,Caversham,51.452002,-0.937789,United Kingdom,analytics|software architecture
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjYyMDgwNDAifQ.HgoyA4xdRFUINtpEiAjEIscWiVg7_gI3FmENgUvDStE,Service Portfolio Manager,Thames Water Utilities Limited,Caversham,51.452002,-0.969088,United Kingdom,analytics|software architecture
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjYyMDgwNDAifQ.HgoyA4xdRFUINtpEiAjEIscWiVg7_gI3FmENgUvDStE,Service Portfolio Manager,Thames Water Utilities Limited,Caversham,51.455002,-0.937789,United Kingdom,analytics|software architecture
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjYyMDgwNDAifQ.HgoyA4xdRFUINtpEiAjEIscWiVg7_gI3FmENgUvDStE,Service Portfolio Manager,Thames Water Utilities Limited,Caversham,51.455002,-0.969088,United Kingdom,analytics|software architecture
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjc0ODg2OTQifQ.67DUq7Y4eXUrvY-FcXEzsgbdLyv4HHVnjJHymRxjWQw,Sales Executive,ScribbleLive,Victoria,51.503378,-0.139134,United Kingdom,leadership|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjc0OTMxMzEifQ.BWfYBFrkNeQiEJZs2uVXtiSuPSM6HjVi0i6QIYok6dE,e-Discovery Director (Client Services); London; ?110-135K,Brimstone Recruitment,Victoria,51.503378,-0.139134,United Kingdom,sdlc|data analysis|finance
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjg1NjY1NTgifQ.cgGmIwA-TvosTwobwn4tuM7rLdDCIOW_GzMuZs85IoQ,VP of Engineering,Major Players,Victoria,51.503378,-0.139134,United Kingdom,project management|polymer
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjg3NTQ1NzcifQ.XM9fUNW4LmUYHhJauraSm0VYjN1tp-UgkyFwqJZNjWU,Full-Time Analyst EMEA,Citi,Victoria,51.503378,-0.139134,United Kingdom,analysis|design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjk4MzYwNjYifQ.fRIjKv_Z4kuhmcmSX8gxI_jqXJcmUxKJPAznek_030k,Account Manager/Director - Client Direct/Lead Generation,Dennis Publishing Ltd,Victoria,51.503378,-0.139134,United Kingdom,data mining|oracle
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMjk4NTMwMDAifQ.DquKtOARaIWzvyJobKRU4peqb31YF-pxs3zzIlUCqZM,e-Discovery Manager; Team Leader; London,Brimstone Recruitment,Victoria,51.503378,-0.139134,United Kingdom,risk-management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzA0MzE2NzMifQ.nI_xwBJNL7MQAIysOFQ-FL4ol8uHp1LP4Hy3ykGSRWE,Multistack Developer - Java/PHP/NET,Gold Group,Victoria,51.503378,-0.139134,United Kingdom,.net-framework|.net|software development|sdlc|java|hadoop|nosql|metadata|php|elasticsearch|mongodb|lucene|redis|riak
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzAzNjM3ODEifQ.ooNNn6t3H9mOXXHW3eUeVdplUdRbqUbso_xVAuah260,Digital Developer,Atkins Plc,Quatt,52.509745,-2.355658,United Kingdom,software development|sdlc|data analysis|data mining|business intelligence|artificial intelligence|prototype
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE1MzUxNzIifQ.idoBgrTgq28oWCDEQ0GFAnD6Y1q-HPDqgV9RSpCvZfg,Senior Business Development Executive,Capstone Recruitment,Victoria,51.503378,-0.139134,United Kingdom,api
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE3NTQwMDYifQ.Aj0ai-K6INJnmq8Crgi5bSUc_L7txdKwlIryKBd0wMM,Data Analyst - Intelligent Manufacturing - IRC211617,Arca24.com,Latchford,53.370679,-2.58699,United Kingdom,data analysis|analysis|project management|software engineering|artificial intelligence|compiler|scripting language
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE3NTQwMDYifQ.Aj0ai-K6INJnmq8Crgi5bSUc_L7txdKwlIryKBd0wMM,Data Analyst - Intelligent Manufacturing - IRC211617,Arca24.com,Latchford,53.370679,-2.598465,United Kingdom,data analysis|analysis|project management|software engineering|artificial intelligence|compiler|scripting language
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE3NTQwMDYifQ.Aj0ai-K6INJnmq8Crgi5bSUc_L7txdKwlIryKBd0wMM,Data Analyst - Intelligent Manufacturing - IRC211617,Arca24.com,Latchford,53.392601,-2.58699,United Kingdom,data analysis|analysis|project management|software engineering|artificial intelligence|compiler|scripting language
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE3NTQwMDYifQ.Aj0ai-K6INJnmq8Crgi5bSUc_L7txdKwlIryKBd0wMM,Data Analyst - Intelligent Manufacturing - IRC211617,Arca24.com,Latchford,53.392601,-2.598465,United Kingdom,data analysis|analysis|project management|software engineering|artificial intelligence|compiler|scripting language
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE4MDY0MjAifQ.hk-We3a5ZttPtMTWKvXLgUizvPRdxYf-15osao1ezXI,Hadoop Administrator (Hadoop, Java, SQL),First Utility Limited,Old Milverton,52.304095,-1.552465,United Kingdom,java|hadoop|sql
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzE4MDYxNTQifQ.mXibTK79o8SqlvpsH_Uj2iUbdJhSzy2zFyEKHkFQ0no,Senior/ Lead Data Scientist (Senior, Lead, Data),First Utility Limited,Old Milverton,52.304095,-1.552465,United Kingdom,data science|http|computer science|statistics
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNDMyMTEifQ.HAdB0rLYHcfr_kLikZz_wjNcc-kd_WcGihI7mLo8NeI,Senior/Lead Data Scientist (Senior, Lead, Data),Arca24.com,Guys Cliffe,52.281898,-1.58447,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNDMyMTEifQ.HAdB0rLYHcfr_kLikZz_wjNcc-kd_WcGihI7mLo8NeI,Senior/Lead Data Scientist (Senior, Lead, Data),Arca24.com,Guys Cliffe,52.281898,-1.586058,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNDMyMTEifQ.HAdB0rLYHcfr_kLikZz_wjNcc-kd_WcGihI7mLo8NeI,Senior/Lead Data Scientist (Senior, Lead, Data),Arca24.com,Guys Cliffe,52.284044,-1.58447,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNDMyMTEifQ.HAdB0rLYHcfr_kLikZz_wjNcc-kd_WcGihI7mLo8NeI,Senior/Lead Data Scientist (Senior, Lead, Data),Arca24.com,Guys Cliffe,52.284044,-1.586058,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNzE0MDEifQ.mcSn8tJO4edS-eNkhKLZGFgx8rJgpTPhbOk_s4o5Z-4,Senior/Lead Data Scientist (Senior, Lead, Data),n/a,Guys Cliffe,52.281898,-1.58447,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNzE0MDEifQ.mcSn8tJO4edS-eNkhKLZGFgx8rJgpTPhbOk_s4o5Z-4,Senior/Lead Data Scientist (Senior, Lead, Data),n/a,Guys Cliffe,52.281898,-1.586058,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNzE0MDEifQ.mcSn8tJO4edS-eNkhKLZGFgx8rJgpTPhbOk_s4o5Z-4,Senior/Lead Data Scientist (Senior, Lead, Data),n/a,Guys Cliffe,52.284044,-1.58447,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzEwNzE0MDEifQ.mcSn8tJO4edS-eNkhKLZGFgx8rJgpTPhbOk_s4o5Z-4,Senior/Lead Data Scientist (Senior, Lead, Data),n/a,Guys Cliffe,52.284044,-1.586058,United Kingdom,data science|computer science|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzIyMzY2MjEifQ.uV5MnXUjYpiEotXXArOC9pkpQCLQxkwP6XNyZEWu6kI,Project Manager Team Leader,CSC,Aldershot,51.246899,-0.766213,United Kingdom,leadership
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzIyNDQyMjkifQ.HVdGovlpk2sWolvLSNrMywZo7ZPT75dNdiOPEZtsR_Q,Enterprise Security Architect (TOGAF/SABSA/CISSP),Anson McCade,Victoria,51.503378,-0.139134,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiUFRtY0FSTnlRZC1kVFQ5T08yQXFldyIsImkiOiIzMzIyNDQyMzIifQ._sZEbFTPyenevbE-axUou9ztwN7N4pts8qk0Qe-uo7k,Enterprise Security Architect (TOGAF/SABSA/CISSP),Anson McCade,Lee,51.451818,-0.02806,United Kingdom,togaf|identity management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMjU2MDUwNDgifQ.nx-TX0hW_z4zWdjtxohkY1E5IJ19vhEMhMnVhYo0qtg,Channel Sales Manager (UK),Thales Group,Lower Hartwell,51.8158,-0.816662,United Kingdom,sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMjc0NjM2NDcifQ.OOvq7fkk1gGeRjHEi2rRDfBcYqQV0Ye_2ec236JcioY,Senior BI Consultant,Sales Logic,Victoria,51.503378,-0.139134,United Kingdom,analytics
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE3MjQ0MjAifQ.rDSOh6rV8rQg7-lMHXyHwT_lrILN8zSGclSIzoDRoFc,Head of Testing,NTT DATA,United Kingdom,54.75844,-2.69531,United Kingdom,analytics|data mining|leadership|business intelligence|artificial intelligence
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE3NTQwMDUifQ.GOYNtEnyf_Z_9y5yx_fo10OUA4uAv4ewaxOwOjaSotE,Head of Testing,Arca24.com,United Kingdom,54.75844,-2.69531,United Kingdom,analytics|leadership|business intelligence|artificial intelligence
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE3NzUyNTgifQ.9thcYWS8EPToRbcA8UeqHmk0nyxz_OycsabRGNGO0dw,Consultant - Professional Services - Amazon Web Services,Amazon,Elderslie,55.854569,-4.502868,United Kingdom,amazon web services|disaster recovery
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE3NzUyNjQifQ.tyNVEfOwwkGNCfWgEl5_Jzv81HM4jHLUjx_7aqhxdqU,Consultant - Professional Services - Amazon Web Services,Amazon,York Place,55.950199,-3.18754,United Kingdom,amazon web services|disaster recovery
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE3NzUyNjUifQ.rDwGdyJAEhzD-KMgsbXjdjZQO4WVI4C_CxBdyeYHvd8,Consultant - Professional Services - Amazon Web Services,Amazon,Pumpherston,55.898147,-3.56749,United Kingdom,amazon web services|disaster recovery
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE4MDc2NTYifQ.hUkpFcl_0THY1lQkwF4fcD8NnbEV26XtRFjLXTffj1U,Head of Architecture and Business Intelligence (Pharmaceutical),Empiric Solutions Ltd ,Macclesfield,53.260799,-2.12819,United Kingdom,hadoop|mapreduce|leadership|business intelligence|artificial intelligence|oracle|soa|sharepoint
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzE4NzQ4OTgifQ.D63xnblLGZxhRdtnzZ9yXdChc6_8a8TFvyoY2s064uI,Java/Scala Developer,n/a,Victoria,51.503378,-0.139134,United Kingdom,software development|sdlc|java|scala|amazon web services|continuous delivery
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzIwMzY4NzQifQ.M_lSmPoM62IVfQs7laYtJD4WWun5uLT1SapZ6Uajuvg,Senior Data Scientist Shoreditch London,Adthena,Victoria,51.503378,-0.139134,United Kingdom,data science|leadership|artificial intelligence
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzIwMzc2NTAifQ.XJ0IQXWxrDl1AnJjhpUQK1D7P_E-CAFgzadNpG039bw,Linux Systems Admin Infrastructure ISA2 3 DV CLEARED Gloucestershire South West England,Capita Managed Services,West Hagbourne,51.58646,-1.2612,United Kingdom,linux
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzIwMzc2ODQifQ.zkZavV32QvkShii2WXAiCkWRzXxg3S_JEFupKj3Gn4Q,Senior Database Architect Developer SSIS AS RS Cubes Kimball Surrey South East England,Harnham,East Boldon,54.94452,-1.42815,United Kingdom,software development|sdlc|database|data mining|architect
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVFZ3RzBMOTNUNi1SMlZsMHRvMW12ZyIsImkiOiIzMzIwNDExNDgifQ.oih4IGpTZYjVdu8HS3PBoOp7M2e9Q3n7bBBemgQKEa0,Principal Software Engineer Cambridge Cambridgeshire,Aspire Cambridge Ltd,Bluntisham,52.350674,0.007257,United Kingdom,software engineer
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIyOTgxMjQ0MDMifQ.LARkOFq4HqInzqna9nNhTwdbrl3L0K9_7DXWmFus5KU,Digital Marketing Analyst,Mindgruve,United Kingdom,54.75844,-2.69531,United Kingdom,database|analysis|data warehouse
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIyOTgxMjUyMzkifQ.su2Q7hK8Ivu_xRCwhaAupSQFmtPe4fJ1S0-ywn51yx0,Software Engineer,Fund Recs,United Kingdom,54.75844,-2.69531,United Kingdom,software engineer|api
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMTczMTkyMzgifQ.k3vAyE2YQ7K4Z3dBZl2o2U1y2Q_9O97FNUxWr_NgmF0,Forensic Technology & Discovery Services - Data Analytics,EY,Saltley,52.483002,-1.89359,United Kingdom,data analysis|design|artificial intelligence
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMTg0NDk4MjUifQ.3tHZK5O30DQJhjt8oNAhuPra88xWtfdtZ1uKnUnxo2M,Principal Business Intelligence Consultant - BI, SQL, MS,Information Management Group Ltd,Victoria,51.503378,-0.139134,United Kingdom,analytics|relational database|sql|data mining|business intelligence|artificial intelligence|oracle|olap|sybase
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMjI0MTgwMjQifQ.4zNiW2endMK1H8ZxD9KSusTP7Cd-DuyMgzAjZuzOr4Y,Lead Developer/CTO,Building Intellect,Chesterton,52.202499,0.131237,United Kingdom,software development|sdlc|data science|linux
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMjgyNjAxNzEifQ.Hg6kOnDZ_BVEUc4dr0WrfjLj6hJryAewiXV0UxDmN_s,Software Engineer (Java) for Space Systems - Bristol,2M Employment Solutions Ltd,United Kingdom,54.75844,-2.69531,United Kingdom,software engineer|java|automation|data analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMjgyNjE4OTAifQ.y0GrqTqw6M9xCNofWR-WeDORCqDnrcnKXuNPPgVfW6Y,Software Test Engineer for Space Systems,2M Employment Solutions Ltd,United Kingdom,54.75844,-2.69531,United Kingdom,automation|data analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMjk4NzY0MTMifQ.QKSREWlts7BE_E4_IjYthhlHmDVTw93s_jIRI_s3u_E,Senior Insight Analyst,DBG One Limited,Victoria,51.503378,-0.139134,United Kingdom,hadoop|nosql|data mining|mapreduce|cloudera
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMzEwMzM0OTAifQ.YxemiWFHZa3CBlP-ncxCeO83XZvMusOW5M9JfVhkm9c,Tableau Developer,Harnham,Victoria,51.503378,-0.139134,United Kingdom,data science|user interface
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMzI2NzYwMDcifQ.mwali5hbrjOkkbRR-u5CyrCvdh18eY5MNP1nSAmK3tQ,PRESALES CONSULTANT - Networking &amp; Security,Trustwave Ltd,Victoria,51.503378,-0.139134,United Kingdom,automation
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnRxNkdTSTVSeG00TmRJUE1lbDhJQSIsImkiOiIzMzMwNzMwNTAifQ.NkkhEPIMfi9MzwGPkPjC2Vv6n-MeTzMuoHu4nLhEbR0,Hadoop Developer (Belfast & Derry/Londonderry),Allstate Northern Ireland,Shankill,54.597301,-5.93011,United Kingdom,software development|sdlc|hadoop
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIxODk4NTUxNjgifQ.W5oXtTI9S6V9vkNzuVKWLUWHdsbAlmxggaRkTMQUcj0,JavaScript Engineer,PeerIndex,Victoria,51.503378,-0.139134,United Kingdom,javascript
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIyMjg4OTM4MjcifQ.4eoeKcX6NVHdsNkNBrxeQxnhWnxuz-jL8MyXz8kxLDY,Inside Sales Representative,Adore Recruitment,Boreham,51.781756,0.546014,United Kingdom,leadership|sales
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIyNzcyNDMwMzgifQ.0EO_60WBHb52xzTlsyoGKaEP3WnVa89UbaORnNZimWY,Junior Full Stack Developer,Endource.com,United Kingdom,54.75844,-2.69531,United Kingdom,software development|sdlc
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIyOTQ4Mzg1NjIifQ.ZrcrigtzB3QlTtDyhUhdOPsnTLA1ldfIgBv3fe9KFBE,HEAD OF JAVA,n/a,United Kingdom,54.75844,-2.69531,United Kingdom,java|hadoop|database|http|postgresql|mysql|php|oracle
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMDE2Mjc3MjIifQ.MeRRkIGZG9PRYusfTjYKqAQVyDftbk2humjzW2sd1mE,Digital Manager - Full-Stack Developer,n/a,Whitley,52.4058,-1.51266,United Kingdom,software development|sdlc|analysis|data management
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMDE2MzAyODQifQ.Rsfwc2avOXOGKXeCAiOy817vX8LXT7DzuNYbaNUf24M,Account Manager,n/a,United Kingdom,54.75844,-2.69531,United Kingdom,m2m
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMDM2NDczMDMifQ.vuaYEslJ_glOrWcNnhE80xjLS-p84TuKfrBfS2-4fRQ,Junior DevOps Engineer (m/w),n/a,United Kingdom,54.75844,-2.69531,United Kingdom,hadoop|nosql|devops|puppet|data mining|mysql|oracle
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMDk3Mzc3NTkifQ.x2AjEItrl0k8krdE177EaHjuCqrkJGoGdjhsME7CHv8,Senior Business Analyst & Trainer,n/a,Victoria,51.503378,-0.139134,United Kingdom,data analysis|analysis
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMDkxMTE4ODgifQ.FrODf3GEGuGSrXwnu39zk2yKH3WS-slTNfcReIJaNpA,Junior Designer,Qubit,Victoria,51.503378,-0.139134,United Kingdom,design
http://www.edsa-project.eu/adzuna/eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVnZfaG8yUWtTXzZ0c3l2SmFEOUFzZyIsImkiOiIzMTc4MTM4NzQifQ.FdMK7QsyoI8DQPAFyvYFb9PS6kuCwfG4GU0COShNEFg,Cloud Techops Engineer,Webroot,United Kingdom,54.75844,-2.69531,United Kingdom,amazon web services
